%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
80.990000,138.000000,4.286700,29.860000,27.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
80.360000,135.000000,4.253300,31.740000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.310000,132.000000,4.250900,28.700000,25.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000
80.310000,131.000000,4.250500,30.820000,23.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.140000,139.000000,4.241700,32.770000,26.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.870000,139.000000,4.227500,32.880000,27.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.470000,129.000000,4.206100,30.670000,23.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
78.500000,133.000000,4.155000,32.010000,23.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.030000,127.000000,4.130100,30.750000,21.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.000000,132.000000,4.128600,29.550000,25.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000
77.930000,139.000000,4.124600,33.700000,26.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.860000,130.000000,4.120900,29.120000,24.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
77.030000,135.000000,4.077300,33.110000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.800000,130.000000,4.065000,29.520000,23.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
76.640000,128.000000,4.056400,29.090000,22.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
75.960000,135.000000,4.020300,33.580000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.820000,133.000000,4.013300,33.140000,24.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.780000,128.000000,4.010900,29.420000,22.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
75.600000,119.000000,4.001300,29.740000,20.000000,0.000000,5.000000,4.000000,0.000000,0.000000,0.000000,0.000000
75.450000,123.000000,3.993500,30.800000,21.000000,0.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75.170000,143.000000,3.978900,35.940000,28.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.590000,128.000000,3.947800,29.890000,23.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
74.510000,134.000000,3.944000,31.440000,25.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
74.450000,133.000000,3.940700,33.750000,24.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.060000,135.000000,3.919900,34.440000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.990000,137.000000,3.916100,32.430000,25.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000
73.790000,137.000000,3.905400,35.080000,26.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
